Date,Price,Open,High,Low,Vol.,Change %
23-11-2022,220.8,221.5,222.25,220.5,5.97M,0.14%
22-11-2022,220.5,221.05,222,219.05,7.11M,-0.41%
21-11-2022,221.4,220.45,222.4,218.4,6.23M,0.43%
18-11-2022,220.45,222.35,222.85,218.7,7.72M,-0.43%
17-11-2022,221.4,224.7,224.9,221,10.68M,-1.42%
16-11-2022,224.6,229.5,230,222.25,10.66M,-2.14%
15-11-2022,229.5,228.45,230.25,228,6.43M,0.79%
14-11-2022,227.7,230.05,230.4,226.8,7.31M,-0.89%
11-11-2022,229.75,232,232,229.2,7.26M,0.24%
10-11-2022,229.2,231.2,233.4,228.5,8.94M,-0.93%
09-11-2022,231.35,230.1,234.5,228.85,16.63M,0.96%
07-11-2022,229.15,228.35,230.4,226.9,9.57M,0.37%
04-11-2022,228.3,227.7,229.4,226.75,8.68M,0.40%
03-11-2022,227.4,228.2,229.5,225.75,9.10M,-0.72%
02-11-2022,229.05,230,231.8,227.8,9.48M,-0.67%
01-11-2022,230.6,226.5,231.35,226.5,16.98M,2.04%
31-10-2022,226,228.1,229,224.2,22.70M,0.42%
28-10-2022,225.05,227,227.7,222.55,13.14M,-0.35%
27-10-2022,225.85,221.8,226.9,221.1,12.78M,2.36%
25-10-2022,220.65,219.1,222.9,217.65,9.04M,0.75%
24-10-2022,219,221,221.15,218.3,2.89M,0.18%
21-10-2022,218.6,221.25,222.25,217.55,8.15M,-1.00%
20-10-2022,220.8,217.85,221.3,216.1,7.89M,1.10%
19-10-2022,218.4,221.4,221.65,217.55,7.71M,-1.02%
18-10-2022,220.65,219.05,222,218.65,10.27M,1.24%
17-10-2022,217.95,215,218.5,213.85,9.42M,0.95%
14-10-2022,215.9,220,220.6,215.5,8.74M,-0.12%
13-10-2022,216.15,217.95,218.9,213.5,9.56M,-0.83%
12-10-2022,217.95,218,219.4,215.05,9.50M,0.37%
11-10-2022,217.15,220.4,222.25,216.5,9.01M,-1.45%
10-10-2022,220.35,220,220.75,217.1,9.52M,-0.97%
07-10-2022,222.5,221.65,222.9,218.75,11.10M,0.36%
06-10-2022,221.7,221,223.25,220.25,10.57M,1.21%
04-10-2022,219.05,216.8,219.95,216.2,11.17M,2.77%
03-10-2022,213.15,216.5,218,211.8,10.86M,-1.55%
30-09-2022,216.5,212.2,217.1,210.25,13.01M,2.00%
29-09-2022,212.25,216.15,218,210.5,18.74M,-0.77%
28-09-2022,213.9,215,216.85,212.75,12.10M,-1.66%
27-09-2022,217.5,217.3,219.85,214.45,14.10M,1.02%
26-09-2022,215.3,222.8,223.55,212.5,22.68M,-4.10%
23-09-2022,224.5,231.25,232.35,223.55,16.14M,-3.09%
22-09-2022,231.65,229.1,233.5,227.45,19.65M,0.19%
21-09-2022,231.2,235.5,236.6,230.35,14.18M,-1.72%
20-09-2022,235.25,235,237.5,234.15,10.38M,1.25%
19-09-2022,232.35,237.5,237.95,231.9,14.02M,-1.67%
16-09-2022,236.3,246.9,247.75,232.65,58.04M,-3.71%
15-09-2022,245.4,242.35,246.9,239.9,19.21M,1.61%
14-09-2022,241.5,237.45,244.15,236.65,24.23M,0.19%
13-09-2022,241.05,243.9,244.9,240.05,13.87M,-0.72%
12-09-2022,242.8,243.7,245.2,241.7,10.32M,0.19%
09-09-2022,242.35,246.5,247,241.2,12.29M,-1.04%
08-09-2022,244.9,249.55,250.1,243.6,14.95M,-0.83%
07-09-2022,246.95,246.95,251.15,245.2,30.47M,-0.16%
06-09-2022,247.35,237.65,248,237.2,61.48M,4.61%
05-09-2022,236.45,235.45,238.4,235.2,10.50M,0.53%
02-09-2022,235.2,238.45,239.5,234.45,12.35M,-0.84%
01-09-2022,237.2,235.05,240.25,234.4,14.69M,0.11%
30-08-2022,236.95,234,237.5,234,13.42M,1.85%
29-08-2022,232.65,227.15,233.7,227.1,14.10M,-1.04%
26-08-2022,235.1,231,236.4,230.85,19.40M,2.53%
25-08-2022,229.3,230.6,233.2,228.65,13.81M,-0.13%
24-08-2022,229.6,230.95,232.8,227.5,14.52M,-0.80%
23-08-2022,231.45,222.75,232.1,221.65,19.12M,3.26%
22-08-2022,224.15,232.65,232.65,222.85,20.96M,-3.65%
19-08-2022,232.65,238.85,241.9,232,23.10M,-2.23%
18-08-2022,237.95,236.95,239.8,235.9,15.24M,0.27%
17-08-2022,237.3,238.45,241.8,236.6,23.76M,0.55%
16-08-2022,236,233.65,237.5,231.4,18.79M,1.55%
12-08-2022,232.4,230,235.7,228.6,23.31M,1.31%
11-08-2022,229.4,229.9,231.35,228.35,9.20M,0.39%
10-08-2022,228.5,229.5,230.4,227.15,11.39M,0.11%
08-08-2022,228.25,232.05,232.85,227.7,11.85M,-1.66%
05-08-2022,232.1,228.65,233.25,227.7,33.23M,1.95%
04-08-2022,227.65,233.8,234.8,225.3,20.98M,-2.09%
03-08-2022,232.5,232,237.3,231.05,25.61M,-0.06%
02-08-2022,232.65,230,233.6,227.2,20.23M,1.00%
01-08-2022,230.35,222.3,231.25,221.6,22.01M,3.81%
29-07-2022,221.9,220.2,222.65,218.85,19.01M,1.72%
