"Date","Price","Open","High","Low","Vol.","Change %"
"12-04-2024","1,358.50","1,358.00","1,389.00","1,353.00","149.29K","-0.14%"
"10-04-2024","1,360.35","1,328.00","1,369.00","1,322.25","215.96K","2.64%"
"09-04-2024","1,325.35","1,334.95","1,339.90","1,321.00","86.66K","-0.72%"
"08-04-2024","1,334.95","1,350.00","1,357.70","1,330.90","124.42K","-1.03%"
"05-04-2024","1,348.80","1,339.00","1,353.50","1,337.00","90.07K","0.96%"
"04-04-2024","1,335.95","1,350.00","1,359.40","1,334.00","100.97K","-0.54%"
"03-04-2024","1,343.15","1,328.00","1,359.90","1,326.50","88.05K","1.11%"
"02-04-2024","1,328.45","1,364.95","1,373.00","1,326.00","171.38K","-1.42%"
"01-04-2024","1,347.65","1,330.00","1,354.80","1,330.00","97.29K","1.38%"
"28-03-2024","1,329.35","1,356.00","1,360.00","1,316.15","226.25K","-1.40%"
"27-03-2024","1,348.25","1,322.80","1,355.50","1,307.20","242.50K","2.60%"
"26-03-2024","1,314.05","1,307.30","1,318.80","1,290.05","177.34K","0.52%"
"22-03-2024","1,307.30","1,300.00","1,322.85","1,298.00","87.20K","0.81%"
"21-03-2024","1,296.85","1,300.00","1,317.90","1,295.00","80.54K","-0.30%"
"20-03-2024","1,300.80","1,305.00","1,327.00","1,280.00","86.00K","-0.27%"
"19-03-2024","1,304.35","1,288.00","1,315.00","1,286.05","84.91K","1.30%"
"18-03-2024","1,287.65","1,310.00","1,313.85","1,280.05","116.18K","-0.89%"
"15-03-2024","1,299.25","1,309.00","1,333.00","1,296.60","139.57K","-0.17%"
"14-03-2024","1,301.45","1,290.15","1,322.00","1,277.20","185.97K","0.88%"
"13-03-2024","1,290.15","1,339.95","1,346.70","1,285.00","125.54K","-3.47%"
"12-03-2024","1,336.55","1,343.80","1,354.20","1,314.00","110.29K","-0.54%"
"11-03-2024","1,343.80","1,375.05","1,378.60","1,340.00","103.41K","-2.29%"
"07-03-2024","1,375.25","1,386.95","1,400.90","1,371.05","70.82K","-0.29%"
"06-03-2024","1,379.20","1,406.65","1,406.65","1,366.00","102.69K","-1.99%"
"05-03-2024","1,407.25","1,392.40","1,426.05","1,385.15","193.57K","1.25%"
