"Date","Price","Open","High","Low","Vol.","Change %"
"19-07-2023","466.75","465.95","469.35","465.20","775.14K","0.38%"
"18-07-2023","465.00","466.95","469.70","462.00","1.48M","0.18%"
"17-07-2023","464.15","457.00","466.00","455.30","2.13M","2.39%"
"14-07-2023","453.30","450.80","454.20","445.90","1.25M","1.12%"
"13-07-2023","448.30","456.10","456.65","445.00","1.28M","-1.58%"
"12-07-2023","455.50","451.85","457.50","448.50","1.80M","1.40%"
"11-07-2023","449.20","454.00","458.60","447.75","2.28M","-1.08%"
"10-07-2023","454.10","475.00","476.00","452.40","3.46M","-3.81%"
"07-07-2023","472.10","487.45","488.80","471.00","3.31M","-2.86%"
"06-07-2023","486.00","489.00","489.50","480.00","1.68M","-0.07%"
"05-07-2023","486.35","493.50","493.50","485.10","1.72M","-0.89%"
"04-07-2023","490.70","505.95","506.50","488.10","2.21M","-2.69%"
"03-07-2023","504.25","504.20","508.95","503.40","881.31K","0.13%"
"30-06-2023","503.60","508.00","509.70","502.30","1.50M","-0.43%"
"28-06-2023","505.75","510.70","511.70","504.70","1.31M","-0.34%"
"27-06-2023","507.45","508.25","515.70","506.00","1.31M","-0.13%"
"26-06-2023","508.10","503.00","509.90","501.15","1.05M","1.05%"
"23-06-2023","502.80","524.25","524.25","501.00","2.04M","-4.10%"
