"Date","Price","Open","High","Low","Vol.","Change %"
"05-10-2021","197.95","191.00","198.90","190.40","42.36M","4.21%"
"04-10-2021","189.95","192.50","193.35","188.30","23.34M","0.66%"
"01-10-2021","188.70","185.40","189.90","182.40","25.49M","1.94%"
"30-09-2021","185.10","187.60","191.50","184.10","48.96M","-0.32%"
"29-09-2021","185.70","174.50","197.00","172.80","100.99M","6.39%"
"28-09-2021","174.55","168.50","176.30","168.15","41.55M","4.49%"
"27-09-2021","167.05","167.00","169.15","165.35","9.10M","0.57%"
"24-09-2021","166.10","168.10","169.45","162.90","17.26M","-0.75%"
"23-09-2021","167.35","163.75","170.00","163.10","31.40M","3.24%"
"22-09-2021","162.10","157.25","162.50","155.00","18.86M","3.64%"
"21-09-2021","156.40","155.70","158.00","153.45","13.65M","1.43%"
"20-09-2021","154.20","155.90","157.55","152.80","12.54M","-1.60%"
"17-09-2021","156.70","162.70","163.30","155.40","17.32M","-3.45%"
"16-09-2021","162.30","162.15","163.00","157.55","18.44M","0.78%"
"15-09-2021","161.05","155.50","162.25","154.25","24.59M","4.10%"
"14-09-2021","154.70","155.35","155.50","153.35","8.80M","0.06%"
"13-09-2021","154.60","149.60","155.90","149.30","35.67M","4.00%"
"09-09-2021","148.65","149.15","150.95","148.00","9.52M","-0.34%"
"08-09-2021","149.15","147.35","149.85","146.30","7.87M","1.32%"
"07-09-2021","147.20","147.00","148.10","145.55","9.48M","0.58%"
"06-09-2021","146.35","147.80","147.85","144.30","9.71M","0.00%"
"03-09-2021","146.35","141.90","147.15","141.75","12.73M","3.35%"
"02-09-2021","141.60","143.80","143.80","141.20","7.79M","-1.80%"
"01-09-2021","144.20","146.60","146.65","143.90","8.42M","-1.13%"
"31-08-2021","145.85","143.60","146.15","143.25","14.30M","1.57%"
"30-08-2021","143.60","138.60","143.95","138.60","11.33M","3.64%"
"27-08-2021","138.55","137.90","139.30","137.05","4.42M","0.91%"
"26-08-2021","137.30","138.85","139.40","136.35","6.85M","-1.12%"
"25-08-2021","138.85","136.50","139.15","136.50","7.82M","1.95%"
"24-08-2021","136.20","134.35","136.90","134.00","7.45M","1.68%"
"23-08-2021","133.95","136.30","136.40","132.75","7.77M","-1.22%"
"20-08-2021","135.60","137.50","138.05","135.00","8.88M","-1.99%"
"18-08-2021","138.35","139.25","140.25","138.00","7.65M","-0.65%"
"17-08-2021","139.25","142.10","142.55","137.20","13.71M","-1.94%"
"16-08-2021","142.00","143.80","144.15","141.75","5.26M","-1.22%"
"13-08-2021","143.75","145.05","146.30","143.20","9.46M","-0.45%"
"12-08-2021","144.40","144.05","146.70","143.70","7.69M","0.31%"
"11-08-2021","143.95","142.90","144.35","141.15","8.36M","1.23%"
"10-08-2021","142.20","143.70","144.25","140.75","14.02M","-0.73%"
"09-08-2021","143.25","147.50","147.85","142.35","12.99M","-1.95%"
"06-08-2021","146.10","145.60","148.45","145.25","10.81M","0.45%"
"05-08-2021","145.45","145.00","145.90","142.20","6.24M","0.52%"
"04-08-2021","144.70","144.15","147.35","144.15","8.84M","0.31%"
"03-08-2021","144.25","143.90","144.75","143.00","5.65M","0.24%"
"02-08-2021","143.90","144.30","144.90","143.10","6.16M","0.42%"
"30-07-2021","143.30","142.30","144.90","141.25","9.53M","0.81%"
"29-07-2021","142.15","144.05","144.65","141.90","8.24M","-1.32%"
"28-07-2021","144.05","143.45","144.30","141.05","8.83M","1.12%"
"27-07-2021","142.45","144.50","145.25","142.10","4.25M","-1.08%"
"26-07-2021","144.00","144.00","145.50","143.25","4.42M","-0.07%"
"23-07-2021","144.10","144.70","145.00","143.35","3.42M","-0.41%"
"22-07-2021","144.70","144.00","145.40","143.25","4.77M","1.26%"
"20-07-2021","142.90","144.50","145.05","141.70","6.27M","-1.07%"
"19-07-2021","144.45","145.00","146.40","144.00","5.16M","-0.76%"
"16-07-2021","145.55","146.75","148.05","145.30","10.82M","-0.78%"
"15-07-2021","146.70","148.00","148.40","145.65","7.26M","-0.98%"
"14-07-2021","148.15","147.95","149.40","147.25","7.22M","0.03%"
"13-07-2021","148.10","147.00","148.50","146.65","5.72M","1.16%"
"12-07-2021","146.40","146.80","147.85","146.10","4.01M","-0.20%"
"09-07-2021","146.70","146.25","147.50","145.65","4.96M","0.31%"
"08-07-2021","146.25","147.00","148.15","145.30","12.35M","-0.88%"
"07-07-2021","147.55","147.50","148.75","146.55","6.07M","0.03%"
"06-07-2021","147.50","150.05","150.70","146.90","9.58M","-1.60%"
"05-07-2021","149.90","148.00","150.50","147.60","10.40M","1.52%"
"02-07-2021","147.65","147.00","148.65","146.05","20.81M","1.37%"
"01-07-2021","145.65","146.60","147.30","145.50","5.67M","-0.68%"
"30-06-2021","146.65","145.60","147.40","145.10","12.92M","1.49%"
"29-06-2021","144.50","147.10","147.90","143.95","21.58M","-1.83%"
"28-06-2021","147.20","147.10","149.00","147.00","8.22M","-1.04%"
"25-06-2021","148.75","146.75","149.25","146.75","7.40M","1.61%"
"24-06-2021","146.40","148.45","149.10","146.00","12.93M","-1.38%"
"23-06-2021","148.45","149.85","150.60","148.15","7.98M","-0.17%"
"22-06-2021","148.70","148.90","149.50","147.80","12.49M","0.81%"
"21-06-2021","147.50","146.00","148.00","143.50","15.04M","0.75%"
"18-06-2021","146.40","153.00","153.80","145.10","24.82M","-3.78%"
"17-06-2021","152.15","155.00","155.40","151.40","15.78M","-2.19%"
"16-06-2021","155.55","157.30","158.80","154.85","14.10M","-1.02%"
"15-06-2021","157.15","161.10","161.85","156.75","30.15M","-1.38%"
"14-06-2021","159.35","164.00","164.00","155.55","30.84M","-2.03%"
"11-06-2021","162.65","157.00","165.00","156.65","61.73M","3.93%"
"10-06-2021","156.50","157.10","158.75","155.75","11.46M","0.06%"
"09-06-2021","156.40","157.00","161.40","155.20","30.44M","0.26%"
"08-06-2021","156.00","157.40","157.50","152.80","12.87M","-0.16%"
"07-06-2021","156.25","156.00","158.85","155.45","31.07M","2.06%"
"04-06-2021","153.10","149.00","154.40","148.20","29.42M","2.72%"
"03-06-2021","149.05","150.00","150.40","148.60","9.28M","-0.03%"
"02-06-2021","149.10","147.50","149.90","147.00","10.71M","1.02%"
"01-06-2021","147.60","148.55","149.40","146.90","9.31M","-0.07%"
"31-05-2021","147.70","147.05","148.40","145.05","11.77M","0.54%"
"28-05-2021","146.90","145.60","148.80","144.75","16.47M","1.63%"
"27-05-2021","144.55","145.75","146.30","144.10","24.06M","-0.79%"
"26-05-2021","145.70","147.80","148.00","145.20","9.95M","-1.19%"
"25-05-2021","147.45","149.80","150.00","147.10","10.43M","-0.97%"
"24-05-2021","148.90","148.10","149.75","145.65","14.19M","1.15%"
"21-05-2021","147.20","147.00","149.60","146.85","13.01M","0.38%"
"20-05-2021","146.65","152.40","152.40","146.05","22.98M","-3.42%"
"19-05-2021","151.85","146.45","152.50","145.10","24.00M","3.69%"
"18-05-2021","146.45","149.10","149.80","146.10","10.30M","-1.15%"
"17-05-2021","148.15","147.00","149.15","144.00","17.08M","0.92%"
"14-05-2021","146.80","155.95","155.95","146.10","23.14M","-4.36%"
"12-05-2021","153.50","155.90","159.70","151.80","42.96M","-1.41%"
"11-05-2021","155.70","146.45","156.75","145.15","66.58M","5.88%"
"10-05-2021","147.05","137.10","148.50","137.10","45.10M","7.45%"
"07-05-2021","136.85","135.40","138.00","135.00","12.64M","1.67%"
"06-05-2021","134.60","134.20","135.45","133.75","7.63M","1.09%"
"05-05-2021","133.15","133.00","134.50","132.50","4.88M","0.26%"
"04-05-2021","132.80","132.55","135.80","132.25","9.93M","0.45%"
"03-05-2021","132.20","133.00","133.45","131.20","10.26M","-0.64%"
"30-04-2021","133.05","127.40","134.60","127.00","27.40M","3.90%"
"29-04-2021","128.05","129.75","130.05","127.65","8.35M","-0.35%"
"28-04-2021","128.50","128.00","129.45","127.50","6.21M","0.78%"
"27-04-2021","127.50","127.00","127.90","126.60","3.98M","0.43%"
"26-04-2021","126.95","127.75","128.00","126.50","4.97M","0.63%"
