"Date","Price","Open","High","Low","Vol.","Change %"
"20-07-2023","465.58","453.99","467.05","450.59","20.25M","2.78%"
"19-07-2023","453.00","447.23","454.51","442.83","13.87M","1.34%"
"18-07-2023","446.99","447.04","448.60","445.57","5.35M","0.03%"
"17-07-2023","446.85","448.88","450.11","445.19","6.09M","-0.12%"
"14-07-2023","447.37","447.46","449.36","445.90","5.08M","0.19%"
"13-07-2023","446.52","448.32","451.01","445.57","7.91M","-0.06%"
"12-07-2023","446.80","451.96","451.96","445.05","12.34M","-0.18%"
"11-07-2023","447.61","440.84","448.93","440.84","8.46M","1.57%"
"10-07-2023","440.70","444.63","445.48","438.67","6.52M","-0.54%"
"07-07-2023","443.11","447.46","449.83","442.36","7.32M","-1.16%"
"06-07-2023","448.32","451.58","451.63","445.10","9.47M","-0.25%"
"05-07-2023","449.45","441.17","454.70","439.23","16.25M","1.88%"
"04-07-2023","441.17","439.90","442.73","434.98","7.73M","0.67%"
"03-07-2023","438.24","427.22","440.80","425.75","10.70M","2.58%"
"30-06-2023","427.22","425.71","427.55","422.49","9.11M","0.50%"
"28-06-2023","425.09","420.98","426.27","420.50","12.08M","0.95%"
"27-06-2023","421.07","422.02","423.06","419.23","4.87M","-0.13%"
"26-06-2023","421.64","422.77","427.03","420.03","5.48M","0.21%"
"23-06-2023","420.74","423.34","423.48","418.80","6.09M","-0.65%"
"22-06-2023","423.48","423.81","425.38","421.78","6.64M","0.13%"
"21-06-2023","422.92","427.60","429.68","421.02","6.06M","-1.28%"
"20-06-2023","428.40","430.25","430.25","425.85","4.47M","-0.17%"
"19-06-2023","429.11","430.20","431.29","427.83","4.19M","0.11%"
"16-06-2023","428.64","424.76","431.00","423.72","11.73M","1.12%"
"15-06-2023","423.91","420.98","424.52","420.74","7.50M","0.81%"
"14-06-2023","420.50","422.16","423.58","419.79","8.70M","-0.20%"
"13-06-2023","421.35","417.19","422.30","414.64","16.11M","1.93%"
"12-06-2023","413.36","416.25","417.14","410.43","8.72M","-0.34%"
"09-06-2023","414.78","411.66","420.69","411.66","7.06M","-1.00%"
"08-06-2023","418.99","421.64","421.68","418.04","7.02M","-0.24%"
"07-06-2023","419.98","420.03","421.59","418.85","7.54M","0.26%"
"06-06-2023","418.89","417.00","419.65","416.62","6.45M","0.49%"
"05-06-2023","416.86","420.98","422.73","416.34","7.15M","-0.62%"
"02-06-2023","419.46","416.25","420.88","416.06","9.20M","0.84%"
"01-06-2023","415.96","422.87","422.87","415.30","8.80M","-1.30%"
"31-05-2023","421.45","425.04","427.60","418.56","14.27M","-0.98%"
"30-05-2023","425.61","417.19","427.08","417.19","18.90M","0.80%"
"29-05-2023","422.25","418.40","424.79","417.55","19.83M","1.24%"
"26-05-2023","417.08","416.89","418.16","413.23","13.00M","0.56%"
"25-05-2023","414.78","410.83","416.00","408.81","18.20M","1.76%"
"24-05-2023","407.59","402.70","408.76","401.47","11.48M","1.01%"
"23-05-2023","403.50","400.53","405.42","398.84","8.73M","1.04%"
"22-05-2023","399.36","396.73","400.30","394.05","15.42M","1.17%"
"19-05-2023","394.75","395.79","397.81","386.76","25.77M","0.04%"
"18-05-2023","394.61","404.30","406.60","393.11","24.00M","-1.85%"
"17-05-2023","402.04","398.80","403.31","397.34","9.48M","0.86%"
"16-05-2023","398.61","404.30","404.30","398.18","7.99M","-0.90%"
"15-05-2023","402.23","394.89","403.07","394.00","9.15M","1.75%"
"12-05-2023","395.32","395.27","397.43","391.18","11.14M","0.01%"
"11-05-2023","395.27","401.71","401.85","393.86","15.98M","-1.16%"
"10-05-2023","399.92","398.61","400.86","396.96","9.75M","0.37%"
"09-05-2023","398.46","406.93","407.26","396.30","9.99M","-1.77%"
"08-05-2023","405.66","405.23","407.54","403.68","7.24M","0.63%"
"05-05-2023","403.12","400.49","406.08","398.98","12.41M","0.98%"
"04-05-2023","399.22","399.88","401.47","398.65","7.98M","-0.60%"
"03-05-2023","401.61","398.65","402.89","396.82","7.33M","0.64%"
"02-05-2023","399.08","400.53","401.47","396.02","10.25M","-0.26%"
"28-04-2023","400.11","393.01","402.65","388.97","12.72M","2.30%"
"27-04-2023","391.13","387.56","392.45","386.43","12.61M","0.91%"
"26-04-2023","387.61","387.37","388.31","384.60","7.62M","0.17%"
"25-04-2023","386.95","384.27","388.83","383.05","8.84M","0.70%"
"24-04-2023","384.27","385.49","385.49","380.04","5.98M","0.11%"
"21-04-2023","383.85","376.37","384.55","375.20","14.25M","1.99%"
"20-04-2023","376.37","376.09","378.58","373.93","6.67M","0.39%"
"19-04-2023","374.91","372.37","377.36","372.33","9.74M","0.06%"
"18-04-2023","374.68","376.09","377.97","373.27","9.49M","-0.41%"
"17-04-2023","376.23","369.41","377.97","369.41","11.04M","1.15%"
"13-04-2023","371.95","371.86","372.89","370.17","6.06M","0.52%"
"12-04-2023","370.02","373.97","374.02","368.66","9.75M","-0.62%"
"11-04-2023","372.33","365.32","374.30","364.81","18.24M","1.92%"
"10-04-2023","365.32","364.19","366.69","361.75","6.78M","0.31%"
"06-04-2023","364.19","363.54","366.97","361.23","12.90M","0.25%"
"05-04-2023","363.30","356.25","363.91","356.25","11.61M","1.98%"
"03-04-2023","356.25","361.05","361.05","355.87","7.06M","-1.20%"
"31-03-2023","360.58","359.16","361.52","357.28","9.51M","0.20%"
"29-03-2023","359.87","357.47","361.05","354.60","10.16M","0.79%"
"28-03-2023","357.05","357.47","359.49","355.54","9.17M","-0.12%"
"27-03-2023","357.47","355.36","361.42","353.85","10.82M","0.40%"
"24-03-2023","356.06","358.69","360.10","355.40","9.93M","-0.51%"
"23-03-2023","357.89","354.46","359.87","352.02","9.75M","0.77%"
"22-03-2023","355.17","354.42","356.20","351.83","4.77M","0.21%"
"21-03-2023","354.42","356.16","356.16","351.69","11.61M","-0.49%"
"20-03-2023","356.16","350.98","356.67","349.76","10.12M","0.87%"
"17-03-2023","353.10","361.98","361.98","347.55","48.90M","-1.55%"
"16-03-2023","358.65","357.85","359.49","354.32","15.71M","0.54%"
"15-03-2023","356.72","358.22","361.33","355.40","8.42M","-0.08%"
"14-03-2023","357.00","362.64","363.35","354.65","10.23M","-1.03%"
"13-03-2023","360.72","365.93","367.53","359.63","8.79M","-1.12%"
"10-03-2023","364.81","363.82","366.87","360.58","8.36M","0.13%"
"09-03-2023","364.33","368.66","370.07","362.60","9.63M","-1.25%"
"08-03-2023","368.94","364.81","369.65","362.08","8.92M","1.09%"
"06-03-2023","364.95","362.83","369.04","362.22","10.71M","0.83%"
"03-03-2023","361.94","354.46","362.36","353.62","8.18M","2.50%"
"02-03-2023","353.10","356.81","357.05","352.30","5.02M","-0.83%"
"01-03-2023","356.06","351.88","357.66","351.27","7.77M","0.53%"
"28-02-2023","354.18","359.63","361.28","352.58","16.37M","-1.44%"
"27-02-2023","359.35","362.08","363.68","355.50","8.14M","-0.75%"
"24-02-2023","362.08","365.75","365.75","358.22","12.91M","-0.64%"
"23-02-2023","364.43","361.47","370.45","360.20","18.83M","0.98%"
"22-02-2023","360.90","359.16","361.89","357.28","8.96M","0.42%"
"21-02-2023","359.40","361.98","362.83","358.88","8.26M","-0.47%"
