symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
HAPPSTMNDS,INE419U01012,2022-05-02,NSE,EQ,EQ,buy,false,5.000000,986.500000,26080667,1100000003935636,2022-05-02T09:49:56
HAPPSTMNDS,INE419U01012,2022-05-04,BSE,EQ,B,buy,false,5.000000,997.000000,17385800,1651638992279359716,2022-05-04T10:16:27
HAPPSTMNDS,INE419U01012,2022-05-11,NSE,EQ,EQ,buy,false,5.000000,918.000000,26961250,1100000008050183,2022-05-11T10:40:29
HAPPSTMNDS,INE419U01012,2022-05-12,NSE,EQ,EQ,buy,false,5.000000,865.000000,25513623,1100000001876691,2022-05-12T09:27:36
HAPPSTMNDS,INE419U01012,2022-06-20,NSE,EQ,EQ,buy,false,3.000000,812.400000,26105924,1100000005277099,2022-06-20T10:06:49
HAPPSTMNDS,INE419U01012,2022-06-20,NSE,EQ,EQ,buy,false,1.000000,812.400000,26105925,1100000005277099,2022-06-20T10:06:49
HAPPSTMNDS,INE419U01012,2022-06-20,NSE,EQ,EQ,buy,false,1.000000,812.400000,26105926,1100000005277099,2022-06-20T10:06:49
HAPPSTMNDS,INE419U01012,2022-06-20,NSE,EQ,EQ,buy,false,1.000000,790.250000,28498676,1100000016406565,2022-06-20T13:28:31
HAPPSTMNDS,INE419U01012,2022-06-20,NSE,EQ,EQ,buy,false,4.000000,790.350000,28498981,1100000016406565,2022-06-20T13:28:33
HAPPSTMNDS,INE419U01012,2022-07-04,NSE,EQ,EQ,buy,false,5.000000,830.550000,27957304,1100000012618382,2022-07-04T14:04:34
HAPPSTMNDS,INE419U01012,2022-08-29,NSE,EQ,EQ,buy,false,10.000000,1013.650000,26310635,1100000005247292,2022-08-29T09:56:59
HAPPSTMNDS,INE419U01012,2022-09-02,NSE,EQ,EQ,buy,false,1.000000,1025.750000,25740770,1100000003583061,2022-09-02T09:43:02
HAPPSTMNDS,INE419U01012,2022-09-02,NSE,EQ,EQ,buy,false,2.000000,1025.750000,25740771,1100000003583061,2022-09-02T09:43:02
HAPPSTMNDS,INE419U01012,2022-09-02,NSE,EQ,EQ,buy,false,2.000000,1025.750000,25741766,1100000003583061,2022-09-02T09:43:05
HAPPSTMNDS,INE419U01012,2022-09-06,NSE,EQ,EQ,buy,false,5.000000,1017.000000,25472391,1100000002340754,2022-09-06T09:32:06
HAPPSTMNDS,INE419U01012,2022-11-17,NSE,EQ,EQ,buy,false,5.000000,976.700000,25769405,1100000003815853,2022-11-17T09:45:09
HAPPSTMNDS,INE419U01012,2022-12-22,NSE,EQ,EQ,buy,false,5.000000,891.850000,26086387,1100000005387758,2022-12-22T09:45:52
HAPPSTMNDS,INE419U01012,2022-12-23,NSE,EQ,EQ,buy,false,5.000000,852.150000,27980712,1100000016925499,2022-12-23T11:51:12
